engine_id,cycle,reconstruction_error,anomaly
1,92,0.0008094024321395493,False
1,93,0.004810981630503,False
1,94,0.00877668263112709,False
1,95,0.012705996536379103,False
1,96,0.0001607457337906014,False
1,97,0.000278202892153502,False
1,98,0.0006641096776048525,False
1,99,0.009195927160829275,False
1,100,0.011285452992638736,False
1,101,0.02335511530703292,False
1,102,0.0018470617635618109,False
1,103,0.03033857307735534,False
1,104,0.008903751877744845,False
1,105,0.006251972727486635,False
1,106,0.008663583076430387,False
1,107,0.0016527950578245907,False
1,108,0.021755977942838404,False
1,109,0.0002755939840872862,False
1,110,0.008479649406885123,False
1,111,0.0011095347519493588,False
1,112,0.001032647859126192,False
1,113,0.002804545829189823,False
1,114,0.009199370678638895,False
1,115,0.003573264329613852,False
1,116,0.0026362717369568765,False
1,117,0.00838632810665217,False
1,118,0.008046410226254453,False
1,119,0.005871889690364884,False
1,120,0.005297187371068127,False
1,121,0.0447661774462866,True
1,122,0.02915084933882867,False
1,123,0.0004516009273615852,False
1,124,0.0017350986969235061,False
1,125,0.0001938881542985027,False
1,126,0.001085460999162584,False
1,127,0.00550008288769415,False
1,128,0.0013667331031175685,False
1,129,0.0012786124927137525,False
1,130,0.0002044079723467919,False
1,131,0.001244757876215634,False
1,132,0.008805641415411273,False
1,133,9.826982797269742e-05,False
1,134,0.008389150154940997,False
1,135,0.00041623799260567546,False
1,136,0.015436251426595243,False
1,137,0.02090016400124053,False
1,138,0.0011163378468600097,False
1,139,0.001429407995139474,False
1,140,0.008357011459441888,False
1,141,0.026131985081375,False
1,142,0.00031710429807074947,False
1,143,0.005138481709257643,False
1,144,0.0028961279541029877,False
1,145,0.00830582928874936,False
1,146,0.003950094490978016,False
1,147,0.0064334400766419345,False
1,148,0.004007018183823738,False
1,149,0.0351131121337444,True
1,150,0.00042889917170508494,False
1,151,0.0016243344632216824,False
1,152,0.002827318278109107,False
1,153,0.0036882998651318268,False
1,154,0.003246599253169372,False
1,155,0.019654946992805403,False
1,156,0.014775069345346817,False
1,157,0.008478967918130919,False
1,158,0.0004282345454805379,False
1,159,0.004286122640774497,False
1,160,0.0015481511489461516,False
1,161,0.001366837621736866,False
1,162,0.0014225638705688637,False
1,163,0.0007480976072261047,False
1,164,0.000823312849509188,False
1,165,0.03236694921778205,False
1,166,0.00037257872375760087,False
1,167,0.0019588720174271122,False
1,168,0.03335956694891381,True
1,169,0.010824458546127626,False
1,170,0.0018709760741858897,False
1,171,0.012037463450669405,False
1,172,0.007727719017756421,False
1,173,0.0023778920215184684,False
1,174,0.0010689245919239402,False
1,175,0.01728051540482903,False
1,176,0.002154882344247928,False
1,177,0.009582875924282976,False
1,178,0.056843271937734606,True
1,179,0.07465343154320254,True
1,180,0.018960532816985013,False
1,181,0.1073644937598938,True
1,182,0.1003243754849098,True
1,183,0.0028182242137436316,False
1,184,0.07087895546968175,True
1,185,0.027389689529256966,False
1,186,0.22166237647495748,True
1,187,0.07749046046967345,True
1,188,0.17439160448758362,True
1,189,0.0017272909770005695,False
1,190,0.06573074007810838,True
1,191,0.002172812141891635,False
1,192,0.29070402169237763,True
2,1,0.04897795261748742,True
2,2,0.012141132754276555,False
2,3,0.03319032174060949,True
2,4,0.0018267054245560295,False
2,5,0.03599435239579991,True
2,6,0.008809554438571612,False
2,7,0.0009607379924493113,False
2,8,0.0021011109978796194,False
2,9,0.03937523051217278,True
2,10,0.009437809161202411,False
2,11,0.00028292209835477876,False
2,12,0.003886659909046767,False
2,13,0.0026609637997207516,False
2,14,0.02049374780421468,False
2,15,0.00762696742990467,False
2,16,0.005623413902898378,False
2,17,0.0003270334450846931,False
2,18,0.0027780129514486172,False
2,19,0.0011588024793562437,False
2,20,0.004621084855148287,False
2,21,0.0023806130393913168,False
2,22,0.006847288303406216,False
2,23,0.005734324298346559,False
2,24,0.00047229070565791426,False
2,25,0.0008749594208330855,False
2,26,0.0010542361565952921,False
2,27,0.0016167458765246306,False
2,28,0.00391246921631239,False
2,29,0.0019933758118464346,False
2,30,0.0007118645170318749,False
2,31,0.004073432232834891,False
2,32,0.016676950323746265,False
2,33,0.0012651551000231577,False
2,34,0.005149073052664789,False
2,35,0.0014925018768087862,False
2,36,0.004193070036202098,False
2,37,0.009347697120323994,False
2,38,0.0035045744320652446,False
2,39,0.005770280746277462,False
2,40,0.011884703043058928,False
2,41,0.006359090671896425,False
2,42,0.0031049359533359346,False
2,43,0.002327849239323308,False
2,44,0.0009222939314953361,False
2,45,9.510581920175239e-05,False
2,46,0.006631621230213425,False
2,47,0.008461860840279665,False
2,48,0.015097250554997296,False
2,49,0.0012709050121964987,False
2,50,0.005652738700402391,False
2,51,0.00112213080691714,False
2,52,0.014036000203871355,False
2,53,0.002138554281222512,False
2,54,0.03821970484086073,True
2,55,0.013915675194600075,False
2,56,0.004960047259768382,False
2,57,0.0005492750285971135,False
2,58,0.0013420134680908458,False
2,59,0.00017858399024856282,False
2,60,0.0012838915196445044,False
2,61,0.008716207197919275,False
2,62,0.003465311363494407,False
2,63,0.03071813331561773,False
2,64,0.009120977718262773,False
2,65,0.015109033622145891,False
2,66,0.0003028426064359239,False
2,67,0.013488227994393665,False
2,68,0.00037731809621975804,False
2,69,0.0022149227651073054,False
2,70,0.0002699380790850041,False
2,71,0.022091304545074335,False
2,72,0.005131483417137708,False
2,73,0.0021873028646877584,False
2,74,0.021203375365868776,False
2,75,0.04398261357593349,True
2,76,0.0021921934833638913,False
2,77,0.002956552063871869,False
2,78,0.01746249563476103,False
2,79,0.004580296219043966,False
2,80,0.0011077736585686979,False
2,81,0.0003874234150358263,False
2,82,0.0037451863320700565,False
2,83,0.005743240438702542,False
2,84,0.03845561467338072,True
2,85,0.014647467234155413,False
2,86,0.00447779131321738,False
2,87,0.016476881855708742,False
2,88,0.0020061396699864523,False
2,89,0.0010217076699000338,False
2,90,0.001746767371029805,False
2,91,0.0091183190304569,False
2,92,0.01382981106165102,False
2,93,0.007989459673818389,False
2,94,0.002817296900144767,False
2,95,0.000368747045965324,False
2,96,0.004854749626638764,False
2,97,0.002018648935760007,False
2,98,0.0006070655891208611,False
2,99,0.0006253407816470257,False
2,100,0.008232551664294936,False
2,101,0.00775858524454007,False
2,102,0.00207984399186752,False
2,103,0.04299996554974437,True
2,104,0.009247513130153548,False
2,105,0.0013414195478014337,False
2,106,0.035570454160734226,True
2,107,0.006939178545301947,False
2,108,0.001699760588614191,False
2,109,0.03396375253892519,True
2,110,0.005748772787137461,False
2,111,0.021361316771723367,False
2,112,0.013005386132151651,False
2,113,0.025050816613512692,False
2,114,0.00010849934521826118,False
2,115,0.0006296153489595374,False
2,116,0.02189304269410711,False
2,117,0.0007653722222982711,False
2,118,0.005161933314513462,False
2,119,0.0068983805847763245,False
2,120,0.0034408827683975016,False
2,121,0.0018136030187155614,False
2,122,0.0008636706967145418,False
2,123,0.004101983604645835,False
2,124,0.0012108739726354933,False
2,125,0.00011585182929984367,False
2,126,0.00469889827780568,False
2,127,0.004129144133602776,False
2,128,0.016643060046799166,False
2,129,0.021748509365637988,False
2,130,0.005084711079196066,False
2,131,0.0017246908171191528,False
2,132,0.00020874403856112824,False
2,133,0.0009346447285249371,False
2,134,0.004424703645872848,False
2,135,0.009972395281359115,False
2,136,0.003887343037261501,False
2,137,0.009361841007086062,False
2,138,0.019971322694296495,False
2,139,0.00047165884493675144,False
2,140,0.025672185608081575,False
2,141,0.0011898763395472715,False
2,142,0.01779800643969577,False
2,143,0.0004377761791570331,False
2,144,0.000189740549888313,False
2,145,0.018625782567895325,False
2,146,0.01751959770486044,False
2,147,0.002411039052742274,False
2,148,0.002699155102074472,False
2,149,0.00022340180209408847,False
2,150,0.000649099964526243,False
2,151,0.013238805078465907,False
2,152,0.003136938954629704,False
2,153,0.007566586601802899,False
2,154,0.02314789881964528,False
2,155,0.041639501019735105,True
2,156,0.001607858541847704,False
2,157,0.0003406767756907057,False
2,158,0.0011218860648157334,False
2,159,0.0016644972798800445,False
2,160,0.007172120679546295,False
2,161,0.0014907057704078002,False
2,162,0.026523604259858558,False
2,163,0.002627312506033887,False
2,164,0.0003100670336070585,False
2,165,0.025545939363526535,False
2,166,0.001537751612236791,False
2,167,0.04141219539284641,True
2,168,0.0016029879111800107,False
2,169,0.004995278789720455,False
2,170,0.007308825106498368,False
2,171,0.002217638880984394,False
2,172,0.001501714129469851,False
2,173,0.0012630576383891642,False
2,174,0.0002525923188624927,False
2,175,0.012808378721475907,False
2,176,0.027526961810610328,False
2,177,0.00037916620146589806,False
2,178,0.036833699691519436,True
2,179,0.0011280179485607443,False
2,180,0.0013309500385806552,False
2,181,0.011999746590729636,False
2,182,0.0037656977616061793,False
2,183,0.0007590550024099658,False
2,184,0.005655809663138204,False
2,185,0.004901275456202711,False
2,186,0.009291737428286996,False
2,187,0.003971084921325894,False
2,188,0.005279942881494029,False
2,189,0.017374444471691217,False
2,190,0.0010674474413122617,False
2,191,0.0017127061389312916,False
2,192,0.025179502119845393,False
2,193,0.0031084932394680677,False
2,194,0.001022754552564252,False
2,195,0.028467137088777017,False
2,196,0.00816928952754594,False
2,197,0.024272919139669728,False
2,198,0.01693463639548245,False
2,199,0.008840249718575957,False
2,200,0.0007577090136227961,False
2,201,0.003846381663053172,False
2,202,0.03906228909426879,True
2,203,0.02912080458263734,False
2,204,0.0013353002452443311,False
2,205,0.0016305177552726048,False
2,206,0.017052367618455574,False
2,207,0.0006868489309448724,False
2,208,0.0005670564414638214,False
2,209,0.010867450321563095,False
2,210,0.0013358358438936172,False
2,211,0.00046482367010447224,False
2,212,0.009964917330502743,False
2,213,0.0016216795387787412,False
2,214,0.02444606597221251,False
2,215,0.010951950053081486,False
2,216,0.004412468681324884,False
2,217,0.03063902741463348,False
2,218,0.005540659355225016,False
2,219,0.0026756870053277165,False
2,220,0.007982592438306227,False
2,221,0.0024389308805757457,False
2,222,0.00020852587668886244,False
2,223,0.023000288234867036,False
2,224,0.009740585944532297,False
2,225,0.01815998304925012,False
2,226,0.003689860624141963,False
2,227,0.006024805352963365,False
2,228,0.022701652693810342,False
2,229,0.0012569755831449644,False
2,230,0.015726257735862777,False
2,231,0.007175477283610479,False
2,232,0.01643912224555802,False
2,233,0.0049925056408579435,False
2,234,0.011818207099109619,False
2,235,0.012333030803756487,False
2,236,0.01088557531221935,False
2,237,0.0406503725819422,True
2,238,0.02606701314439838,False
2,239,0.004538324210958616,False
2,240,0.006603922134854698,False
2,241,0.030950708018678733,False
2,242,0.02102917442475193,False
2,243,0.013855131779691554,False
2,244,0.05660400670961263,True
2,245,0.04641691595644553,True
2,246,0.032342908141810615,False
2,247,0.007723847381125873,False
2,248,0.04781685810478442,True
2,249,0.03136477775673701,False
2,250,0.03450278701673489,True
2,251,0.19137650256752703,True
2,252,0.0935132352013542,True
2,253,0.04335851164102947,True
2,254,0.08232044113854038,True
2,255,0.06502082920286861,True
2,256,0.14322690296810134,True
2,257,0.2855217365988811,True
2,258,0.05483692065299186,True
2,259,0.24125658529969515,True
2,260,0.6264603826119127,True
2,261,0.0830412658887651,True
2,262,0.10557202124482719,True
2,263,0.2155873263726881,True
2,264,0.4453075681752145,True
2,265,0.16757169361062288,True
2,266,0.08611150722380044,True
2,267,0.12058345421333522,True
2,268,0.30324241058430584,True
2,269,0.12244140665210461,True
2,270,0.5822566676501375,True
2,271,0.3926212709714398,True
2,272,0.23143029052621453,True
2,273,0.1489509650267122,True
2,274,0.48244559825658956,True
2,275,0.14493889077805913,True
2,276,0.586258378474703,True
2,277,0.3089357043496374,True
2,278,0.18928652743668428,True
2,279,0.23526974984325907,True
2,280,0.2725357852687307,True
2,281,0.6853042888022035,True
2,282,0.958376726122967,True
2,283,1.2640068501186565,True
2,284,0.8669358298661413,True
2,285,0.5849653794520872,True
2,286,0.47031274014847596,True
2,287,0.9916336647231621,True
3,1,0.0005110712674677714,False
3,2,0.0063519683847840834,False
3,3,0.003179792884339531,False
3,4,0.001073722136073595,False
3,5,0.0011567087906428006,False
3,6,0.015101365490398653,False
3,7,0.01996810044181237,False
3,8,0.0004830190467689967,False
3,9,0.007298014247129828,False
3,10,0.013518916506943778,False
3,11,0.0035178728710161342,False
3,12,0.030941999086288734,False
3,13,0.0002489733171252602,False
3,14,0.0019273332123531225,False
3,15,0.0006062258398858837,False
3,16,0.0018710735952840137,False
3,17,0.008420018665740018,False
3,18,0.007068633113814488,False
3,19,0.033965415313462914,True
3,20,0.00538808667267825,False
3,21,0.0009560542211463074,False
3,22,0.0004998802650084628,False
3,23,0.016052612574497405,False
3,24,0.03802142068520791,True
3,25,0.006453631472703193,False
3,26,0.040675560366050974,True
3,27,0.001866071681293633,False
3,28,0.012558611021496002,False
3,29,0.006329647239729089,False
3,30,0.011564611270223958,False
3,31,0.0127882808104404,False
3,32,0.0010953332838002357,False
3,33,0.0073165251663877585,False
3,34,0.0030090964805683114,False
3,35,0.006400878347789695,False
3,36,0.00819944043550397,False
3,37,0.0058443541090116595,False
3,38,0.018926303217514644,False
3,39,0.001830863268895858,False
3,40,0.014912898396608767,False
3,41,0.0017325443613688029,False
3,42,0.005199343934851269,False
3,43,0.005994289998808335,False
3,44,0.0025577541987791773,False
3,45,0.0008133611953144618,False
3,46,0.01181148255823358,False
3,47,0.0009492602457664572,False
3,48,0.00017469198071646565,False
3,49,0.005825521081420854,False
3,50,0.0018345054208331075,False
3,51,0.002554838036802854,False
3,52,0.0002760570578571389,False
3,53,0.006360489750724796,False
3,54,0.022079191679344922,False
3,55,0.0010692559320377322,False
3,56,0.003549529929680642,False
3,57,0.0009854133538848974,False
3,58,0.01677893872943888,False
3,59,0.006753642749737096,False
3,60,0.004741304969583538,False
3,61,0.01038786061189915,False
3,62,0.005681416350747245,False
3,63,0.07490184372802773,True
3,64,0.0019280752023089597,False
3,65,0.00021198840573415456,False
3,66,7.498065986146818e-05,False
3,67,0.0013744896954989902,False
3,68,0.0019743232090929375,False
3,69,0.006699852840385857,False
3,70,0.04040313762392435,True
3,71,0.006926354500730258,False
3,72,0.003060047891205156,False
3,73,0.06078402321746992,True
3,74,0.0008586009514183991,False
3,75,0.00802957248943857,False
3,76,0.0016512088560203706,False
3,77,0.00953793016944801,False
3,78,0.0018281850832017703,False
3,79,0.00042674459616704683,False
3,80,0.014495835074961105,False
3,81,0.01908118056128286,False
3,82,0.0005208076408063724,False
3,83,0.00011843408132587522,False
3,84,0.0002846349931500615,False
3,85,0.0008143371835468773,False
3,86,0.0007546394069434243,False
3,87,0.000898456806730333,False
3,88,0.00040096172805839637,False
3,89,0.003008762138390969,False
3,90,0.0005156956390585997,False
3,91,0.0002707062635452268,False
3,92,0.012111521283168223,False
3,93,0.0005804337988752284,False
3,94,0.0077875652129536675,False
3,95,0.006319404641272946,False
3,96,0.000357535346622343,False
3,97,0.023903291705862556,False
3,98,0.00622725767400083,False
3,99,0.00037590133153465546,False
3,100,0.0011687310085438701,False
3,101,6.094456135932495e-05,False
3,102,0.02066993063296527,False
3,103,0.0015555519833425826,False
3,104,0.002309382017105128,False
3,105,0.004697115713411809,False
3,106,0.013547785291714106,False
3,107,0.0020448608768659934,False
3,108,0.0005997498079438938,False
3,109,0.02056333094759284,False
3,110,0.0006288816472289931,False
3,111,0.005426973321285386,False
3,112,0.034188505926685576,True
3,113,0.005262143484171481,False
3,114,0.0015027878619356262,False
3,115,0.0030128501015828923,False
3,116,0.0022755159914646527,False
3,117,0.03492724201427074,True
3,118,0.010313671116412721,False
3,119,0.012054850615180657,False
3,120,0.036965196797307934,True
3,121,0.03583434443833955,True
3,122,0.015947679637545054,False
3,123,0.058078759143129634,True
3,124,0.024598637112861296,False
3,125,0.04872409891973411,True
3,126,0.03272591070590832,False
3,127,0.024529742815576554,False
3,128,0.09670677845624949,True
3,129,0.10829724527382112,True
3,130,0.06885248385023354,True
3,131,0.07834920227706382,True
3,132,0.08011725574784234,True
3,133,0.07021688674479519,True
3,134,0.1182602287995363,True
3,135,0.04102993440250057,True
3,136,0.08080539480529507,True
3,137,0.17114272776302486,True
3,138,0.09837074454268875,True
3,139,0.1987519276464457,True
3,140,0.17811115836284672,True
3,141,0.2677149376491496,True
3,142,0.20808989987707338,True
3,143,0.13124260579202848,True
3,144,0.2167166730851342,True
3,145,0.14041562925386356,True
3,146,0.26149755879145703,True
3,147,0.4040373225399061,True
3,148,0.30356728107573283,True
3,149,0.2515374593797135,True
3,150,0.3806694815230401,True
3,151,0.5383167090428238,True
3,152,0.4176039291949449,True
3,153,0.5382177453395464,True
3,154,0.7838735658753025,True
3,155,0.7475085051040921,True
3,156,0.6691898853028229,True
3,157,1.1429507875888532,True
3,158,1.4786485726863725,True
3,159,1.0032797466142025,True
3,160,0.7242664600169704,True
3,161,0.9267509789275844,True
3,162,2.195333001781413,True
3,163,1.4864943010828722,True
3,164,1.3985151402567073,True
3,165,1.850279960783528,True
3,166,1.868011261576734,True
3,167,1.747384433901663,True
3,168,2.1995373952298585,True
3,169,2.0870085074556655,True
3,170,3.246543600234355,True
3,171,2.479600336274811,True
3,172,2.335632244185667,True
3,173,2.8801949816047387,True
3,174,2.8778158003859695,True
3,175,3.7463227538375903,True
3,176,6.172866275975288,True
3,177,4.519365473608825,True
3,178,5.544406896722449,True
3,179,4.359619012022443,True
4,1,0.0015195042984135667,False
4,2,0.004483091296729037,False
4,3,0.0014350316721052445,False
4,4,0.0010055910610940737,False
4,5,0.0009488496269951669,False
4,6,0.01440551822096645,False
4,7,0.0061670921551261046,False
4,8,0.004092466121545605,False
4,9,0.0036550548152493455,False
4,10,0.00023800860882880207,False
4,11,0.002141668637799668,False
4,12,0.009762969221876219,False
4,13,0.0269601116981292,False
4,14,0.013204059221215406,False
4,15,0.000658994426566558,False
4,16,0.013126966081888201,False
4,17,0.0031122060693679027,False
4,18,0.0030467300716096562,False
4,19,0.009707308055468543,False
4,20,0.002510945833965007,False
4,21,0.0026211496677696583,False
4,22,0.006082977397593745,False
4,23,0.00295464226704023,False
4,24,0.03250971232368236,False
4,25,0.004142453909132571,False
4,26,0.022903763046495104,False
4,27,0.0019584711309784423,False
4,28,0.0011894976068076092,False
4,29,0.0004450489850651057,False
4,30,0.005569830814066936,False
4,31,0.0037379502951053515,False
4,32,0.007234081593129629,False
4,33,0.0023584963771856723,False
4,34,0.0036404345957155456,False
4,35,0.0005677356780641973,False
4,36,0.0008765068011551006,False
4,37,0.000831892264300375,False
4,38,0.0026426953079354784,False
4,39,0.0030025587824248873,False
4,40,0.0001807647800316949,False
4,41,0.01403662961691114,False
4,42,0.02055909340212619,False
4,43,0.004724683041415936,False
4,44,0.004616813965700714,False
4,45,0.00045878989762929997,False
4,46,0.026904963010285592,False
4,47,0.006125399104191194,False
4,48,0.012049209947109599,False
4,49,0.0002557810564935181,False
4,50,0.0018635950287189537,False
4,51,0.0013979082867471005,False
4,52,0.007686512618517993,False
4,53,0.0014216018005248083,False
4,54,0.0037631407212475256,False
4,55,0.011849159941084493,False
4,56,0.0001537873991890093,False
4,57,0.0005609809931696432,False
4,58,0.01837896579450538,False
4,59,0.006243301026559016,False
4,60,0.0008277372218688331,False
4,61,0.0011678793501863497,False
4,62,0.02019638002803723,False
4,63,0.0023483784889872573,False
4,64,0.022686341236882054,False
4,65,0.00039731034979788435,False
4,66,0.016183006088580695,False
4,67,0.003708348605637253,False
4,68,0.007762109682362565,False
4,69,0.003139641860262095,False
4,70,0.0004398052543417333,False
4,71,0.0022431904400015234,False
4,72,0.01977615773294714,False
4,73,8.179461308398474e-05,False
4,74,0.002472632025117045,False
4,75,0.0033718245851276827,False
4,76,0.0003313524983465505,False
4,77,0.009813006296071363,False
4,78,0.0028538785908822453,False
4,79,0.00045268474935308947,False
4,80,0.0037531152576848084,False
4,81,0.0016687991396700105,False
4,82,0.0016154229823409172,False
4,83,0.0020243077136064065,False
4,84,0.0003258265498060269,False
4,85,0.0008690466762869322,False
4,86,6.296105213174657e-05,False
4,87,0.005278565277532993,False
4,88,0.012440744933730456,False
4,89,0.015458257423431565,False
4,90,0.0004502553864354534,False
4,91,0.0028461157337925764,False
4,92,0.026718440301512787,False
4,93,0.012501062773250122,False
4,94,0.002782257967554236,False
4,95,0.000997550837359336,False
4,96,0.0016160414067619604,False
4,97,0.00613983003341539,False
4,98,0.0016584025866107882,False
4,99,0.021186856838333507,False
4,100,0.00011520716064623603,False
4,101,0.0038253399851426524,False
4,102,0.00042775358450348723,False
4,103,0.000460249397051575,False
4,104,0.01723205793091914,False
4,105,0.0003492519591752361,False
4,106,0.005310298931138334,False
4,107,0.005306926272670505,False
4,108,0.002151798566667054,False
4,109,0.018858354074018695,False
4,110,0.0007439638425072028,False
4,111,0.03484339864588147,True
4,112,0.025882983983252672,False
4,113,0.026259857440890735,False
4,114,0.007538947960669427,False
4,115,0.012052764551179894,False
4,116,0.0015970585220798554,False
4,117,0.017390935067794964,False
4,118,0.00045481985235149095,False
4,119,0.01705870287313982,False
4,120,0.0006294769308881064,False
4,121,0.005188314102413669,False
4,122,0.034319726755572814,True
4,123,0.0001373142070348011,False
4,124,0.0051357765148240175,False
4,125,0.011664543039278738,False
4,126,0.003610234871699301,False
4,127,0.0036455274121417925,False
4,128,0.032632408850772045,False
4,129,0.02763644011734044,False
4,130,0.0023585621548586574,False
4,131,0.023085241866894146,False
4,132,0.03887086788156193,True
4,133,0.0339521055944462,True
4,134,0.01625445445452222,False
4,135,0.06385469426142405,True
4,136,0.054427256332046425,True
4,137,0.06313424860384699,True
4,138,0.02409557489039552,False
4,139,0.008876294564098098,False
4,140,0.07635101630673909,True
4,141,0.06332946500915647,True
4,142,0.04312137251370035,True
4,143,0.062137441817943444,True
4,144,0.12667236269674267,True
4,145,0.07130538216944857,True
4,146,0.12692508908792316,True
4,147,0.08345238451778958,True
4,148,0.18135568113371217,True
4,149,0.14661748546659248,True
4,150,0.2154908971135763,True
4,151,0.18948658701695395,True
4,152,0.19203105509491983,True
4,153,0.10680350536856781,True
4,154,0.14039240143045445,True
4,155,0.20798560031167193,True
4,156,0.1494799334833324,True
4,157,0.30668531815671984,True
4,158,0.4074520284295171,True
4,159,0.3269664287029759,True
4,160,0.28867655995160124,True
4,161,0.525122328811023,True
4,162,0.8531546376948688,True
4,163,0.8028221807032031,True
4,164,0.5236788764992134,True
4,165,0.530646743020842,True
4,166,0.6643116417991893,True
4,167,0.7528779794123746,True
4,168,0.7451468884553357,True
4,169,1.0825240019447417,True
4,170,0.9132615016014,True
4,171,0.8593727464854545,True
4,172,1.5398787875070548,True
4,173,1.3494092167024476,True
4,174,1.4736979209045025,True
4,175,1.5085608973940479,True
4,176,1.7219229309215274,True
4,177,2.341461022593382,True
4,178,2.7107066963811675,True
4,179,2.5252523610048683,True
4,180,2.520804284589543,True
4,181,1.951729522100651,True
4,182,3.3529415711943273,True
4,183,3.4109570212356672,True
4,184,3.781888089957674,True
4,185,4.725829771726388,True
4,186,3.691953009803697,True
4,187,4.595174119373582,True
4,188,5.065292229989105,True
4,189,4.948419923214917,True
5,1,0.007853498802973586,False
5,2,0.020977542501546,False
5,3,0.00013327950867110164,False
5,4,0.0028877719020339,False
5,5,0.004721508515569965,False
5,6,0.005570584313809357,False
5,7,0.013761187221664237,False
5,8,0.02567002495752151,False
5,9,0.008924578168326692,False
5,10,0.013718049795590449,False
5,11,0.0006881638345376948,False
5,12,0.008671589706056915,False
5,13,0.03582536693526039,True
5,14,0.032289945517370876,False
5,15,0.002527566340450392,False
5,16,0.00337580009610631,False
5,17,0.014198695059654614,False
5,18,0.0072092891011420026,False
5,19,0.00039896888406697585,False
5,20,0.0061218932158383236,False
5,21,0.017101256428670743,False
5,22,0.00497968102818733,False
5,23,0.026704582965974777,False
5,24,0.028177390880110703,False
5,25,0.008895464332694999,False
5,26,0.0004258546421148004,False
5,27,0.01154541822594817,False
5,28,0.0014747407342058762,False
5,29,0.003726992578826569,False
5,30,0.0246885054009634,False
5,31,0.000510979584801623,False
5,32,0.004823182520428571,False
5,33,0.0045498322820648205,False
5,34,0.020586760130015154,False
5,35,0.019153085640143622,False
5,36,0.0006929971133013026,False
5,37,0.015705860587419258,False
5,38,0.0006712554561673781,False
5,39,9.379753318502479e-05,False
5,40,0.0034006062801019304,False
5,41,0.013636767446439197,False
5,42,0.0038242004568390746,False
5,43,0.006371019105499371,False
5,44,0.00041012555293893065,False
5,45,0.0003129661970640809,False
5,46,0.00039666586586064976,False
5,47,0.007152194553990895,False
5,48,0.00865074352777801,False
5,49,0.003508153893032258,False
5,50,0.00038538456690547076,False
5,51,0.0029280768239280264,False
5,52,0.028881167955625536,False
5,53,0.0009726031457398067,False
5,54,0.012566478481728772,False
5,55,0.0030225373399371653,False
5,56,0.0036718665353829747,False
5,57,0.003527499008179398,False
5,58,0.006328056150284885,False
5,59,0.005857780369058923,False
5,60,0.03400595395597187,True
5,61,0.009221754437366619,False
5,62,0.009621466043661809,False
5,63,0.0022116934834849134,False
5,64,0.00874815004512929,False
5,65,0.0002887413466420814,False
